"Relative Time (Process)","StudyAbroadGPT-7B-continued - system/proc.memory.rssMB","StudyAbroadGPT-7B-continued - system/proc.memory.rssMB__MIN","StudyAbroadGPT-7B-continued - system/proc.memory.rssMB__MAX"
"19275.257128985","5440.2734375","5440.2734375","5440.2734375"
"19285.256299568","5440.2734375","5440.2734375","5440.2734375"
"19295.25610284","5440.2734375","5440.2734375","5440.2734375"
"19305.2557461","5440.2734375","5440.2734375","5440.2734375"
"19315.25623047","5440.2734375","5440.2734375","5440.2734375"
"19325.256978862","5440.2734375","5440.2734375","5440.2734375"
"19335.255799102","5440.2734375","5440.2734375","5440.2734375"
"19345.255998351","5440.2734375","5440.2734375","5440.2734375"
"19355.257095424","5440.2734375","5440.2734375","5440.2734375"
"19365.257102746","5440.2734375","5440.2734375","5440.2734375"
"19375.256277252","5440.2734375","5440.2734375","5440.2734375"
"19385.255523464","5440.2734375","5440.2734375","5440.2734375"
"19395.255571576","5440.2734375","5440.2734375","5440.2734375"
"19405.255981785","5440.2734375","5440.2734375","5440.2734375"
"19415.256825981","5440.2734375","5440.2734375","5440.2734375"
"19425.255662791","5440.2734375","5440.2734375","5440.2734375"
"19435.256205159","5440.2734375","5440.2734375","5440.2734375"
"19445.256348581","5440.2734375","5440.2734375","5440.2734375"
"19455.255572528","5440.2734375","5440.2734375","5440.2734375"
"19465.255751154","5440.2734375","5440.2734375","5440.2734375"
"19475.25663819","5440.2734375","5440.2734375","5440.2734375"
"19485.256199315","5440.2734375","5440.2734375","5440.2734375"
"19495.255929678","5440.2734375","5440.2734375","5440.2734375"
"19505.255585601","5440.2734375","5440.2734375","5440.2734375"
"19515.257076224","5440.2734375","5440.2734375","5440.2734375"
"19525.256574263","5440.2734375","5440.2734375","5440.2734375"
"19535.256038722","5440.2734375","5440.2734375","5440.2734375"
"19545.256939055","5440.2734375","5440.2734375","5440.2734375"
"19555.256215262","5440.2734375","5440.2734375","5440.2734375"
"19565.255758956","5440.2734375","5440.2734375","5440.2734375"
"19575.256622012","5440.2734375","5440.2734375","5440.2734375"
"19585.256460583","5440.2734375","5440.2734375","5440.2734375"
"19595.256389774","5440.2734375","5440.2734375","5440.2734375"
"19605.256612414","5440.2734375","5440.2734375","5440.2734375"
"19615.256693696","5440.2734375","5440.2734375","5440.2734375"
"19625.256366568","5440.2734375","5440.2734375","5440.2734375"
"19635.255891132","5440.2734375","5440.2734375","5440.2734375"
"19645.255978427","5440.2734375","5440.2734375","5440.2734375"
"19655.25581594","5440.2734375","5440.2734375","5440.2734375"
"19665.255514957","5440.2734375","5440.2734375","5440.2734375"
"19675.256391154","5440.2734375","5440.2734375","5440.2734375"
"19685.25649293","5440.2734375","5440.2734375","5440.2734375"
"19695.255551206","5440.2734375","5440.2734375","5440.2734375"
"19705.255964347","5440.2734375","5440.2734375","5440.2734375"
"19715.256558597","5440.2734375","5440.2734375","5440.2734375"
"19725.255944253","5440.2734375","5440.2734375","5440.2734375"
"19735.256398831","5632.48828125","5632.48828125","5632.48828125"
"19745.255781405","5632.73828125","5632.73828125","5632.73828125"
"19755.255613601","5632.73828125","5632.73828125","5632.73828125"
"19765.25646547","5632.73828125","5632.73828125","5632.73828125"
"19775.256154662","5632.98828125","5632.98828125","5632.98828125"
"19785.256265436","5633.11328125","5633.11328125","5633.11328125"
"19795.255813543","5633.11328125","5633.11328125","5633.11328125"
"19805.255761735","5633.11328125","5633.11328125","5633.11328125"
"19815.256569736","5633.36328125","5633.36328125","5633.36328125"
"19825.25626009","5633.36328125","5633.36328125","5633.36328125"
"19835.255826118","5633.61328125","5633.61328125","5633.61328125"
"19845.255824924","5633.61328125","5633.61328125","5633.61328125"
"20645.256076755","5646.078125","5646.078125","5646.078125"
"21775.256687177","5812.296875","5812.296875","5812.296875"
"21785.255518323","6010.05078125","6010.05078125","6010.05078125"
"21795.255840178","8924.3359375","8924.3359375","8924.3359375"
"21805.255801448","6269.96875","6269.96875","6269.96875"
