"Relative Time (Process)","StudyAbroadGPT-7B-continued - system/disk./.usageGB","StudyAbroadGPT-7B-continued - system/disk./.usageGB__MIN","StudyAbroadGPT-7B-continued - system/disk./.usageGB__MAX"
"17475.256387087","6183.618873596191","6183.618873596191","6183.618873596191"
"17485.2566582","6183.618873596191","6183.618873596191","6183.618873596191"
"17495.256999146","6183.618877410889","6183.618877410889","6183.618877410889"
"17505.256366368","6183.618877410889","6183.618877410889","6183.618877410889"
"17515.256675","6183.618881225586","6183.618881225586","6183.618881225586"
"17525.256615912","6183.618881225586","6183.618881225586","6183.618881225586"
"17535.25700391","6183.618885040283","6183.618885040283","6183.618885040283"
"17545.256572509","6183.618885040283","6183.618885040283","6183.618885040283"
"17555.257444842","6183.618885040283","6183.618885040283","6183.618885040283"
"17565.256963402","6183.6188888549805","6183.6188888549805","6183.6188888549805"
"17575.257160898","6183.6188888549805","6183.6188888549805","6183.6188888549805"
"17585.256457399","6183.618892669678","6183.618892669678","6183.618892669678"
"17595.257514367","6183.618892669678","6183.618892669678","6183.618892669678"
"17605.256370366","6183.618896484375","6183.618896484375","6183.618896484375"
"17615.256154863","6183.618896484375","6183.618896484375","6183.618896484375"
"17625.258797458","6183.618900299072","6183.618900299072","6183.618900299072"
"17635.256780515","6183.618900299072","6183.618900299072","6183.618900299072"
"17645.256703073","6183.6189041137695","6183.6189041137695","6183.6189041137695"
"17655.256211323","6183.6189041137695","6183.6189041137695","6183.6189041137695"
"17665.256441447","6183.618907928467","6183.618907928467","6183.618907928467"
"17675.256769219","6183.618907928467","6183.618907928467","6183.618907928467"
"17685.256811706","6183.618907928467","6183.618907928467","6183.618907928467"
"17695.256641155","6183.618911743164","6183.618911743164","6183.618911743164"
"17705.257110137","6183.618911743164","6183.618911743164","6183.618911743164"
"17715.257179396","6183.618915557861","6183.618915557861","6183.618915557861"
"17725.25678318","6183.618915557861","6183.618915557861","6183.618915557861"
"17735.256524225","6183.618919372559","6183.618919372559","6183.618919372559"
"17745.257014678","6183.618919372559","6183.618919372559","6183.618919372559"
"17755.25786488","6183.618923187256","6183.618923187256","6183.618923187256"
"17765.257030011","6183.618923187256","6183.618923187256","6183.618923187256"
"17775.257293325","6183.618927001953","6183.618927001953","6183.618927001953"
"17785.256758693","6183.618927001953","6183.618927001953","6183.618927001953"
"17795.257005839","6183.618927001953","6183.618927001953","6183.618927001953"
"17805.256850094","6183.61893081665","6183.61893081665","6183.61893081665"
"17815.257090479","6183.61893081665","6183.61893081665","6183.61893081665"
"17825.256866202","6183.618934631348","6183.618934631348","6183.618934631348"
"17835.256246718","6183.618934631348","6183.618934631348","6183.618934631348"
"17845.256754122","6183.618938446045","6183.618938446045","6183.618938446045"
"17855.257195527","6183.618938446045","6183.618938446045","6183.618938446045"
"17865.256277801","6183.618942260742","6183.618942260742","6183.618942260742"
"17875.256957948","6183.618942260742","6183.618942260742","6183.618942260742"
"17885.256820062","6183.618946075439","6183.618946075439","6183.618946075439"
"17895.256977195","6183.618949890137","6183.618949890137","6183.618949890137"
"17905.256605475","6183.618949890137","6183.618949890137","6183.618949890137"
"17915.256958743","6183.618949890137","6183.618949890137","6183.618949890137"
"17925.257833049","6183.618953704834","6183.618953704834","6183.618953704834"
"17935.2564982","6183.618953704834","6183.618953704834","6183.618953704834"
"17945.257143806","6183.618957519531","6183.618957519531","6183.618957519531"
"17955.256530165","6183.618957519531","6183.618957519531","6183.618957519531"
"17965.257522805","6183.6189613342285","6183.6189613342285","6183.6189613342285"
"17975.257282136","6183.6189613342285","6183.6189613342285","6183.6189613342285"
"17985.257106741","6183.6189613342285","6183.6189613342285","6183.6189613342285"
"17995.256655057","6183.618965148926","6183.618965148926","6183.618965148926"
"18005.258174177","6183.618965148926","6183.618965148926","6183.618965148926"
"18015.258086912","6183.618968963623","6183.618968963623","6183.618968963623"
"18025.25710046","6183.618968963623","6183.618968963623","6183.618968963623"
"18035.256421015","6183.61897277832","6183.61897277832","6183.61897277832"
"18045.258064033","6183.61897277832","6183.61897277832","6183.61897277832"
"18055.256844954","6183.618976593018","6183.618976593018","6183.618976593018"
"18065.256496721","6183.618976593018","6183.618976593018","6183.618976593018"
"18075.257056841","6183.618976593018","6183.618976593018","6183.618976593018"
"18085.256268768","6183.618980407715","6183.618980407715","6183.618980407715"
"18095.256476234","6183.618984222412","6183.618984222412","6183.618984222412"
"18105.257000273","6183.618984222412","6183.618984222412","6183.618984222412"
"18115.256521644","6183.618988037109","6183.618988037109","6183.618988037109"
"18125.25658189","6183.618988037109","6183.618988037109","6183.618988037109"
"18135.256734554","6183.618991851807","6183.618991851807","6183.618991851807"
"18145.256745005","6183.618991851807","6183.618991851807","6183.618991851807"
"18155.256703251","6183.618995666504","6183.618995666504","6183.618995666504"
"18165.256188383","6183.618995666504","6183.618995666504","6183.618995666504"
"18175.257127719","6183.618995666504","6183.618995666504","6183.618995666504"
"18185.256784283","6183.618999481201","6183.618999481201","6183.618999481201"
"18195.256556344","6183.618999481201","6183.618999481201","6183.618999481201"
"18205.256546795","6183.619003295898","6183.619003295898","6183.619003295898"
"18215.256752587","6183.619003295898","6183.619003295898","6183.619003295898"
"18225.257585771","6183.619003295898","6183.619003295898","6183.619003295898"
"18235.256471152","6183.619007110596","6183.619007110596","6183.619007110596"
"18245.256518709","6183.619007110596","6183.619007110596","6183.619007110596"
"18255.256783957","6183.619010925293","6183.619010925293","6183.619010925293"
"18265.257486985","6183.61901473999","6183.61901473999","6183.61901473999"
"18275.256826406","6183.6190185546875","6183.6190185546875","6183.6190185546875"
"18285.25615559","6183.6190185546875","6183.6190185546875","6183.6190185546875"
"18295.256533392","6183.619022369385","6183.619022369385","6183.619022369385"
"18305.256474972","6183.619022369385","6183.619022369385","6183.619022369385"
"18315.256398536","6183.619026184082","6183.619026184082","6183.619026184082"
"18325.256402735","6183.619026184082","6183.619026184082","6183.619026184082"
"18335.256314718","6183.619029998779","6183.619029998779","6183.619029998779"
"18345.257860671","6183.619029998779","6183.619029998779","6183.619029998779"
"18355.256771151","6183.619033813477","6183.619033813477","6183.619033813477"
"18365.256659263","6183.619033813477","6183.619033813477","6183.619033813477"
"18375.257596975","6183.619033813477","6183.619033813477","6183.619033813477"
"18385.257039565","6183.619037628174","6183.619037628174","6183.619037628174"
"18395.256683029","6183.619041442871","6183.619041442871","6183.619041442871"
"18405.257015678","6183.619041442871","6183.619041442871","6183.619041442871"
"18415.256731246","6183.619041442871","6183.619041442871","6183.619041442871"
"18425.257182904","6183.619045257568","6183.619045257568","6183.619045257568"
"18435.257053853","6183.619045257568","6183.619045257568","6183.619045257568"
"18445.257025608","6183.619049072266","6183.619049072266","6183.619049072266"
"18455.256623342","6183.619049072266","6183.619049072266","6183.619049072266"
"18465.257100881","6183.619052886963","6183.619052886963","6183.619052886963"
"18475.256746119","6183.619052886963","6183.619052886963","6183.619052886963"
"18485.256713809","6183.61905670166","6183.61905670166","6183.61905670166"
"18495.257473226","6183.61905670166","6183.61905670166","6183.61905670166"
"18505.25672609","6183.61905670166","6183.61905670166","6183.61905670166"
"18515.256437365","6183.619060516357","6183.619060516357","6183.619060516357"
"18525.256800289","6183.619064331055","6183.619064331055","6183.619064331055"
"18535.256356346","6183.619064331055","6183.619064331055","6183.619064331055"
"18545.256795795","6183.619064331055","6183.619064331055","6183.619064331055"
"18555.257168871","6183.619068145752","6183.619068145752","6183.619068145752"
"18565.25923791","6183.619068145752","6183.619068145752","6183.619068145752"
"18575.256584129","6183.619071960449","6183.619071960449","6183.619071960449"
"18585.256539844","6183.619071960449","6183.619071960449","6183.619071960449"
"18595.256985026","6183.6190757751465","6183.6190757751465","6183.6190757751465"
"18605.257072371","6183.6190757751465","6183.6190757751465","6183.6190757751465"
"18615.256632664","6183.619079589844","6183.619079589844","6183.619079589844"
"18625.256682869","6183.619079589844","6183.619079589844","6183.619079589844"
"18635.256589027","6183.619083404541","6183.619083404541","6183.619083404541"
"18645.256355503","6183.619083404541","6183.619083404541","6183.619083404541"
"18655.257217823","6183.619087219238","6183.619087219238","6183.619087219238"
"18665.256398182","6183.619087219238","6183.619087219238","6183.619087219238"
"18675.256763177","6183.619087219238","6183.619087219238","6183.619087219238"
"18685.256442223","6183.619091033936","6183.619091033936","6183.619091033936"
"18695.256214153","6183.619094848633","6183.619094848633","6183.619094848633"
"18705.257166267","6183.619094848633","6183.619094848633","6183.619094848633"
"18715.256942989","6183.61909866333","6183.61909866333","6183.61909866333"
"18725.257836741","6183.61909866333","6183.61909866333","6183.61909866333"
"18735.257720543","6183.619102478027","6183.619102478027","6183.619102478027"
"18745.25664216","6183.619102478027","6183.619102478027","6183.619102478027"
"18755.256494242","6183.619102478027","6183.619102478027","6183.619102478027"
"18765.256117391","6183.619106292725","6183.619106292725","6183.619106292725"
"18775.256981008","6183.619110107422","6183.619110107422","6183.619110107422"
"18785.256987376","6183.619110107422","6183.619110107422","6183.619110107422"
"18795.257323467","6183.619110107422","6183.619110107422","6183.619110107422"
"18805.256355117","6183.619113922119","6183.619113922119","6183.619113922119"
"18815.256686468","6183.619113922119","6183.619113922119","6183.619113922119"
"18825.256897443","6183.619113922119","6183.619113922119","6183.619113922119"
"18835.25626735","6183.619117736816","6183.619117736816","6183.619117736816"
"18845.256548453","6183.619117736816","6183.619117736816","6183.619117736816"
"18855.256446726","6183.619121551514","6183.619121551514","6183.619121551514"
"18865.256638905","6183.619121551514","6183.619121551514","6183.619121551514"
"18875.257234384","6183.619121551514","6183.619121551514","6183.619121551514"
"18885.257189585","6183.619125366211","6183.619125366211","6183.619125366211"
"18895.255970821","6183.619125366211","6183.619125366211","6183.619125366211"
"18905.256554598","6183.619129180908","6183.619129180908","6183.619129180908"
"18915.25606576","6183.619129180908","6183.619129180908","6183.619129180908"
"18925.257228666","6183.619129180908","6183.619129180908","6183.619129180908"
"18935.257374709","6183.6191329956055","6183.6191329956055","6183.6191329956055"
"18945.257033593","6183.6191329956055","6183.6191329956055","6183.6191329956055"
"18955.256248951","6183.619136810303","6183.619136810303","6183.619136810303"
"18965.256219342","6183.619136810303","6183.619136810303","6183.619136810303"
"18975.257111469","6183.619136810303","6183.619136810303","6183.619136810303"
"18985.256680542","6183.619140625","6183.619140625","6183.619140625"
"18995.257076843","6183.619140625","6183.619140625","6183.619140625"
"19005.256809092","6183.619140625","6183.619140625","6183.619140625"
"19015.256707078","6183.619144439697","6183.619144439697","6183.619144439697"
"19025.256911206","6183.619144439697","6183.619144439697","6183.619144439697"
"19035.256617665","6183.6191482543945","6183.6191482543945","6183.6191482543945"
"19045.257036328","6183.6191482543945","6183.6191482543945","6183.6191482543945"
"19055.256589944","6183.619152069092","6183.619152069092","6183.619152069092"
"19065.258004281","6183.619155883789","6183.619155883789","6183.619155883789"
"19075.256775324","6183.619155883789","6183.619155883789","6183.619155883789"
"19085.257005491","6183.619159698486","6183.619159698486","6183.619159698486"
"19095.257367568","6183.619159698486","6183.619159698486","6183.619159698486"
"19105.257263519","6183.619163513184","6183.619163513184","6183.619163513184"
"19115.256810359","6183.619163513184","6183.619163513184","6183.619163513184"
"19125.257014345","6183.619167327881","6183.619167327881","6183.619167327881"
"19135.256462845","6183.619167327881","6183.619167327881","6183.619167327881"
"19145.257543999","6183.619167327881","6183.619167327881","6183.619167327881"
"19155.256607128","6183.619171142578","6183.619171142578","6183.619171142578"
"19165.256650147","6183.619174957275","6183.619174957275","6183.619174957275"
"19175.256553671","6183.619174957275","6183.619174957275","6183.619174957275"
"19185.256754768","6183.619178771973","6183.619178771973","6183.619178771973"
"19195.257061811","6183.619178771973","6183.619178771973","6183.619178771973"
"19205.256802802","6183.61918258667","6183.61918258667","6183.61918258667"
"19215.256644615","6183.61918258667","6183.61918258667","6183.61918258667"
"19225.256179335","6183.61918258667","6183.61918258667","6183.61918258667"
"19235.256228803","6183.619186401367","6183.619186401367","6183.619186401367"
"19245.256716113","6183.619186401367","6183.619186401367","6183.619186401367"
"19255.256633159","6183.619190216064","6183.619190216064","6183.619190216064"
"19265.257145132","6183.619190216064","6183.619190216064","6183.619190216064"
"19275.257469534","6183.619194030762","6183.619194030762","6183.619194030762"
"19285.256668944","6183.619194030762","6183.619194030762","6183.619194030762"
"19295.256284593","6183.619850158691","6183.619850158691","6183.619850158691"
"19305.256433734","6183.619850158691","6183.619850158691","6183.619850158691"
"19315.257012429","6183.619853973389","6183.619853973389","6183.619853973389"
"19325.257212949","6183.619853973389","6183.619853973389","6183.619853973389"
"19335.256737626","6183.619853973389","6183.619853973389","6183.619853973389"
"19345.256461544","6183.619857788086","6183.619857788086","6183.619857788086"
"19355.258373451","6183.619857788086","6183.619857788086","6183.619857788086"
"19365.25708808","6183.619857788086","6183.619857788086","6183.619857788086"
"19375.256927013","6183.619857788086","6183.619857788086","6183.619857788086"
"19385.256939286","6183.619861602783","6183.619861602783","6183.619861602783"
"19395.256309962","6183.619861602783","6183.619861602783","6183.619861602783"
"19405.256700401","6183.619861602783","6183.619861602783","6183.619861602783"
"19415.256824178","6183.6198654174805","6183.6198654174805","6183.6198654174805"
"19425.256302642","6183.6198654174805","6183.6198654174805","6183.6198654174805"
"19435.256755632","6183.6198654174805","6183.6198654174805","6183.6198654174805"
"19445.25730182","6183.6198654174805","6183.6198654174805","6183.6198654174805"
"19455.256205199","6183.619869232178","6183.619869232178","6183.619869232178"
"19465.256210228","6183.619869232178","6183.619869232178","6183.619869232178"
"19475.257097862","6183.619869232178","6183.619869232178","6183.619869232178"
"19485.256940704","6183.619869232178","6183.619869232178","6183.619869232178"
"19495.256518246","6183.619873046875","6183.619873046875","6183.619873046875"
"19505.256135207","6183.619873046875","6183.619873046875","6183.619873046875"
"19515.257257745","6183.619873046875","6183.619873046875","6183.619873046875"
"19525.257146534","6183.619876861572","6183.619876861572","6183.619876861572"
"19535.256826945","6183.619876861572","6183.619876861572","6183.619876861572"
"19545.257051589","6183.619876861572","6183.619876861572","6183.619876861572"
"19555.2565281","6183.619876861572","6183.619876861572","6183.619876861572"
"19565.256567802","6183.619876861572","6183.619876861572","6183.619876861572"
"19575.257233639","6183.6198806762695","6183.6198806762695","6183.6198806762695"
"19585.257106534","6183.6198806762695","6183.6198806762695","6183.6198806762695"
"19595.256662951","6183.619884490967","6183.619884490967","6183.619884490967"
"19605.257823071","6183.619884490967","6183.619884490967","6183.619884490967"
"19615.257204761","6183.619884490967","6183.619884490967","6183.619884490967"
"19625.256674983","6183.619884490967","6183.619884490967","6183.619884490967"
"19635.256581459","6183.619888305664","6183.619888305664","6183.619888305664"
"19645.256358192","6183.619888305664","6183.619888305664","6183.619888305664"
"19655.256436259","6183.619888305664","6183.619888305664","6183.619888305664"
"19665.256647002","6183.619888305664","6183.619888305664","6183.619888305664"
"19675.257107465","6183.619892120361","6183.619892120361","6183.619892120361"
"19685.256982943","6183.619892120361","6183.619892120361","6183.619892120361"
"19695.256224402","6183.619892120361","6183.619892120361","6183.619892120361"
"19705.256581961","6183.619892120361","6183.619892120361","6183.619892120361"
"19715.25749237","6183.619895935059","6183.619895935059","6183.619895935059"
"19725.256458903","6183.619899749756","6183.619899749756","6183.619899749756"
"19735.256821158","6183.61990737915","6183.61990737915","6183.61990737915"
"19745.256454742","6183.619911193848","6183.619911193848","6183.619911193848"
"19755.256231577","6183.619915008545","6183.619915008545","6183.619915008545"
"19765.257135479","6183.619915008545","6183.619915008545","6183.619915008545"
"19775.25649372","6183.619918823242","6183.619918823242","6183.619918823242"
"19785.256768811","6183.619918823242","6183.619918823242","6183.619918823242"
"19795.256334243","6183.619922637939","6183.619922637939","6183.619922637939"
"19805.25648815","6183.619922637939","6183.619922637939","6183.619922637939"
"19815.257221448","6183.619926452637","6183.619926452637","6183.619926452637"
"19825.256893956","6183.619926452637","6183.619926452637","6183.619926452637"
"19835.256068106","6183.619930267334","6183.619930267334","6183.619930267334"
"19845.256096858","6183.619930267334","6183.619930267334","6183.619930267334"
"20645.256718706","6183.62239074707","6183.62239074707","6183.62239074707"
"21775.257091122","6183.62260055542","6183.62260055542","6183.62260055542"
"21785.256234172","6183.622604370117","6183.622604370117","6183.622604370117"
"21795.256396582","6183.622604370117","6183.622604370117","6183.622604370117"
"21805.25622252","6183.622608184814","6183.622608184814","6183.622608184814"
