"Relative Time (Process)","StudyAbroadGPT-7B - system/cpu","StudyAbroadGPT-7B - system/cpu__MIN","StudyAbroadGPT-7B - system/cpu__MAX"
"4275.407401922","21.100635747366788","21.100635747366788","21.100635747366788"
"4285.407573323","21.108376134672294","21.108376134672294","21.108376134672294"
"4295.407469753","21.116136564765824","21.116136564765824","21.116136564765824"
"4305.407291719","21.1238666948627","21.1238666948627","21.1238666948627"
"4315.406799877","21.131518136061178","21.131518136061178","21.131518136061178"
"4325.406536782","21.139138429704644","21.139138429704644","21.139138429704644"
"4335.40689881","21.146775409303203","21.146775409303203","21.146775409303203"
"4345.406942272","21.154383721620285","21.154383721620285","21.154383721620285"
"4355.407045258","21.16191290968822","21.16191290968822","21.16191290968822"
"4365.406843207","21.169511783234576","21.169511783234576","21.169511783234576"
"4375.406887885","21.1769825650626","21.1769825650626","21.1769825650626"
"4385.40654984","21.18447437617906","21.18447437617906","21.18447437617906"
"4395.407348631","21.191884235648025","21.191884235648025","21.191884235648025"
"4405.406687906","21.199319174353885","21.199319174353885","21.199319174353885"
"4415.406940606","21.206722156915347","21.206722156915347","21.206722156915347"
"4425.406935879","21.214096962844316","21.214096962844316","21.214096962844316"
"4435.40699018","21.221443620181258","21.221443620181258","21.221443620181258"
"4445.4072295","21.228713065356114","21.228713065356114","21.228713065356114"
"4455.406742135","21.23600547617824","21.23600547617824","21.23600547617824"
"4465.407580425","21.243264532019218","21.243264532019218","21.243264532019218"
"4475.40711177","21.250453110267422","21.250453110267422","21.250453110267422"
"4485.406584498","21.257662253352922","21.257662253352922","21.257662253352922"
"4495.407175092","21.26483969294983","21.26483969294983","21.26483969294983"
"4505.407571747","21.271990397377863","21.271990397377863","21.271990397377863"
"4515.407462953","21.279068450074774","21.279068450074774","21.279068450074774"
"4525.40770919","21.286165804595033","21.286165804595033","21.286165804595033"
"4535.40699579","21.293192897098724","21.293192897098724","21.293192897098724"
"4545.407033391","21.30028470872696","21.30028470872696","21.30028470872696"
"4555.407386393","21.307207697567957","21.307207697567957","21.307207697567957"
"4565.407411856","21.31424637229636","21.31424637229636","21.31424637229636"
"4575.406799043","21.321214239632308","21.321214239632308","21.321214239632308"
"4585.406635649","21.328060730854595","21.328060730854595","21.328060730854595"
"4595.406774778","21.334974129423777","21.334974129423777","21.334974129423777"
"4605.407184213","21.341860302266824","21.341860302266824","21.341860302266824"
"4615.406684119","21.348678107039866","21.348678107039866","21.348678107039866"
"4625.406489501","21.3555619327293","21.3555619327293","21.3555619327293"
"4635.406601068","21.362372948334784","21.362372948334784","21.362372948334784"
"4645.407196899","21.369110514932867","21.369110514932867","21.369110514932867"
"4655.406668501","21.375827308285487","21.375827308285487","21.375827308285487"
"4665.406888556","21.38256301535928","21.38256301535928","21.38256301535928"
"4675.407655212","21.389226568851218","21.389226568851218","21.389226568851218"
"4685.407475063","21.3958663561245","21.3958663561245","21.3958663561245"
"4695.406735337","21.40257768149854","21.40257768149854","21.40257768149854"
"4705.406792026","21.40921543839882","21.40921543839882","21.40921543839882"
"4715.407329681","21.41582714724546","21.41582714724546","21.41582714724546"
"4725.407626781","21.422369497747102","21.422369497747102","21.422369497747102"
"4735.407131134","21.428982493876127","21.428982493876127","21.428982493876127"
"4745.4078698","21.43547576090513","21.43547576090513","21.43547576090513"
"4755.407295354","21.44199582289071","21.44199582289071","21.44199582289071"
"4765.407573312","21.448488987368957","21.448488987368957","21.448488987368957"
"4775.407266439","21.454915534338195","21.454915534338195","21.454915534338195"
"4785.407559254","21.461316600431562","21.461316600431562","21.461316600431562"
"4795.406969945","21.46769847967409","21.46769847967409","21.46769847967409"
"4805.406514879","21.4741009159231","21.4741009159231","21.4741009159231"
"4815.406968177","21.48043277496454","21.48043277496454","21.48043277496454"
"4825.407737938","21.486740779564297","21.486740779564297","21.486740779564297"
"4835.407450478","21.49307396235088","21.49307396235088","21.49307396235088"
"4845.407270938","21.49938490478699","21.49938490478699","21.49938490478699"
"4855.407325451","21.50567269631665","21.50567269631665","21.50567269631665"
"4865.406497786","21.51189610687673","21.51189610687673","21.51189610687673"
"4875.406985581","21.5181373247767","21.5181373247767","21.5181373247767"
"4885.408121691","21.52435776624598","21.52435776624598","21.52435776624598"
"4895.407543277","21.530510968782405","21.530510968782405","21.530510968782405"
"4905.406921289","21.536690410110538","21.536690410110538","21.536690410110538"
"4915.407424807","21.54284366039624","21.54284366039624","21.54284366039624"
"4925.407585154","21.548932369979315","21.548932369979315","21.548932369979315"
"4935.406745447","21.555048390538186","21.555048390538186","21.555048390538186"
"4945.406889758","21.56109406727655","21.56109406727655","21.56109406727655"
"4955.406815646","21.567163377921737","21.567163377921737","21.567163377921737"
"4965.407732971","21.573208530889918","21.573208530889918","21.573208530889918"
"4975.407420167","21.579236403708965","21.579236403708965","21.579236403708965"
"4985.406811477","21.585200870269905","21.585200870269905","21.585200870269905"
"4995.406874376","21.59118612729401","21.59118612729401","21.59118612729401"
"5005.407204189","21.597105612037247","21.597105612037247","21.597105612037247"
"5015.407300784","21.603005930485313","21.603005930485313","21.603005930485313"
"5025.407440727","21.608971825403128","21.608971825403128","21.608971825403128"
"5035.407265018","21.614831756089842","21.614831756089842","21.614831756089842"
"5045.406909289","21.620715647427176","21.620715647427176","21.620715647427176"
"5055.40758741","21.626574992006923","21.626574992006923","21.626574992006923"
"5065.407688244","21.63237375664719","21.63237375664719","21.63237375664719"
"5075.407561059","21.63819619722978","21.63819619722978","21.63819619722978"
"5085.407490609","21.64399843973437","21.64399843973437","21.64399843973437"
"5095.407130996","21.649739616320353","21.649739616320353","21.649739616320353"
"5105.406892411","21.655502787286007","21.655502787286007","21.655502787286007"
"5115.407624811","21.66120029814335","21.66120029814335","21.66120029814335"
"5125.407623912","21.66692386824892","21.66692386824892","21.66692386824892"
"5135.407501374","21.672585851961667","21.672585851961667","21.672585851961667"
"5145.407302546","21.678271280436427","21.678271280436427","21.678271280436427"
"5155.407508371","21.68397859158771","21.68397859158771","21.68397859158771"
"5165.406743227","21.689585275669128","21.689585275669128","21.689585275669128"
"5175.407130163","21.69521104376892","21.69521104376892","21.69521104376892"
"5185.407652815","21.700775473963567","21.700775473963567","21.700775473963567"
"5195.407680206","21.70636474602756","21.70636474602756","21.70636474602756"
"5205.40723929","21.711895203640097","21.711895203640097","21.711895203640097"
"5215.406796142","21.717490829246696","21.717490829246696","21.717490829246696"
"5225.408448256","21.722939487842503","21.722939487842503","21.722939487842503"
"5235.407294567","21.728454057752412","21.728454057752412","21.728454057752412"
"5245.40730969","21.733950779102873","21.733950779102873","21.733950779102873"
"5255.406668658","21.73943168102839","21.73943168102839","21.73943168102839"
"5265.406983802","21.744890894256834","21.744890894256834","21.744890894256834"
"5275.408239984","21.750290796914257","21.750290796914257","21.750290796914257"
"5285.407449153","21.755713844731883","21.755713844731883","21.755713844731883"
"5295.407689642","21.761077898428624","21.761077898428624","21.761077898428624"
"5305.40690487","21.766427843654046","21.766427843654046","21.766427843654046"
"5315.407139502","21.77179794667555","21.77179794667555","21.77179794667555"
"5325.407311338","21.77710932179614","21.77710932179614","21.77710932179614"
"5335.40748044","21.782444080583698","21.782444080583698","21.782444080583698"
"5345.407459107","21.78776230057734","21.78776230057734","21.78776230057734"
"5355.406976274","21.793064679260066","21.793064679260066","21.793064679260066"
"5365.407299396","21.79830603480005","21.79830603480005","21.79830603480005"
"5375.40699675","21.80357325225649","21.80357325225649","21.80357325225649"
"5385.407168325","21.80878099222494","21.80878099222494","21.80878099222494"
"5395.406900693","21.81401415438967","21.81401415438967","21.81401415438967"
"5405.407248811","21.819187062855463","21.819187062855463","21.819187062855463"
"5415.407362736","21.824384743406743","21.824384743406743","21.824384743406743"
"5425.406669126","21.82952795508886","21.82952795508886","21.82952795508886"
"5435.407114751","21.83469091145499","21.83469091145499","21.83469091145499"
"5445.406978189","21.839758905130118","21.839758905130118","21.839758905130118"
"5455.407144867","21.84484961667197","21.84484961667197","21.84484961667197"
"5465.407039205","21.849964989421398","21.849964989421398","21.849964989421398"
"5475.407361241","21.855062443522236","21.855062443522236","21.855062443522236"
"5485.407268616","21.86014528262478","21.86014528262478","21.86014528262478"
"5495.406783272","21.865172730061136","21.865172730061136","21.865172730061136"
"5505.407107092","21.870221526944313","21.870221526944313","21.870221526944313"
"5515.407089489","21.875215598896723","21.875215598896723","21.875215598896723"
"5525.406765998","21.880234289333686","21.880234289333686","21.880234289333686"
"5535.408002018","21.885192141654773","21.885192141654773","21.885192141654773"
"5545.406644628","21.890182833949268","21.890182833949268","21.890182833949268"
"5555.406536651","21.8951532926935","21.8951532926935","21.8951532926935"
"5565.407146396","21.900066253759157","21.900066253759157","21.900066253759157"
"5575.407471346","21.905043341778118","21.905043341778118","21.905043341778118"
"5585.407114205","21.909928510577558","21.909928510577558","21.909928510577558"
"5595.406497536","21.914838211154926","21.914838211154926","21.914838211154926"
"5605.40665294","21.919690694323787","21.919690694323787","21.919690694323787"
"5615.407828658","21.924603237309398","21.924603237309398","21.924603237309398"
"5625.407673537","21.929386772573285","21.929386772573285","21.929386772573285"
"5635.406800719","21.93423640702132","21.93423640702132","21.93423640702132"
"5645.406738776","21.93902888646867","21.93902888646867","21.93902888646867"
"5655.407025193","21.943844428186704","21.943844428186704","21.943844428186704"
"5665.406859643","21.948607354408363","21.948607354408363","21.948607354408363"
"5675.407388812","21.953353217009585","21.953353217009585","21.953353217009585"
"5685.407185005","21.958125518975088","21.958125518975088","21.958125518975088"
"5695.406966719","21.96284429203775","21.96284429203775","21.96284429203775"
"5705.407479135","21.96754610065505","21.96754610065505","21.96754610065505"
"5715.407365501","21.9722741260586","21.9722741260586","21.9722741260586"
"5725.406898117","21.976988610148638","21.976988610148638","21.976988610148638"
"5735.406877989","21.981648692529152","21.981648692529152","21.981648692529152"
"5745.407127068","21.986331978888867","21.986331978888867","21.986331978888867"
"5755.407517707","21.991000410669553","21.991000410669553","21.991000410669553"
"5765.407472507","21.995655972328567","21.995655972328567","21.995655972328567"
"5775.407751056","22.000257899488183","22.000257899488183","22.000257899488183"
