"Relative Time (Process)","StudyAbroadGPT-7B - system/proc.memory.rssMB","StudyAbroadGPT-7B - system/proc.memory.rssMB__MIN","StudyAbroadGPT-7B - system/proc.memory.rssMB__MAX"
"18585.406320857","3656.1171875","3656.1171875","3656.1171875"
"18595.406397857","3656.1171875","3656.1171875","3656.1171875"
"18605.407759104","3656.1171875","3656.1171875","3656.1171875"
"18615.406760773","3656.1171875","3656.1171875","3656.1171875"
"18625.406757402","3656.1171875","3656.1171875","3656.1171875"
"18635.407028815","3656.1171875","3656.1171875","3656.1171875"
"18645.406458659","3656.1171875","3656.1171875","3656.1171875"
"18655.407046577","3656.1171875","3656.1171875","3656.1171875"
"18665.407168447","3656.1171875","3656.1171875","3656.1171875"
"18675.40666467","3656.1171875","3656.1171875","3656.1171875"
"18685.406430562","3656.1171875","3656.1171875","3656.1171875"
"18695.406523257","3656.1171875","3656.1171875","3656.1171875"
"18705.406503268","3656.1171875","3656.1171875","3656.1171875"
"18715.406350237","3656.1171875","3656.1171875","3656.1171875"
"18725.407291829","3656.1171875","3656.1171875","3656.1171875"
"18735.40697825","3656.1171875","3656.1171875","3656.1171875"
"18745.407108434","3656.1171875","3656.1171875","3656.1171875"
"18755.407395007","3656.1171875","3656.1171875","3656.1171875"
"18765.406937678","3656.1171875","3656.1171875","3656.1171875"
"18775.406684012","3656.1171875","3656.1171875","3656.1171875"
"18785.406249674","3656.1171875","3656.1171875","3656.1171875"
"18795.406960402","3656.1171875","3656.1171875","3656.1171875"
"18805.406728867","3656.1171875","3656.1171875","3656.1171875"
"18815.407328773","3656.1171875","3656.1171875","3656.1171875"
"18825.406215495","3656.1171875","3656.1171875","3656.1171875"
"18835.407408731","3656.1171875","3656.1171875","3656.1171875"
"18845.406281057","3656.1171875","3656.1171875","3656.1171875"
"18855.406516902","3656.1171875","3656.1171875","3656.1171875"
"18865.406761414","3656.1171875","3656.1171875","3656.1171875"
"18875.406641313","3656.1171875","3656.1171875","3656.1171875"
"18885.406240026","3656.1171875","3656.1171875","3656.1171875"
"18895.406776482","3656.1171875","3656.1171875","3656.1171875"
"18905.406641486","3656.1171875","3656.1171875","3656.1171875"
"18915.406429632","3656.1171875","3656.1171875","3656.1171875"
"18925.407495535","3656.1171875","3656.1171875","3656.1171875"
"18935.406912849","3656.1171875","3656.1171875","3656.1171875"
"18945.406423313","3656.1171875","3656.1171875","3656.1171875"
"18955.407122036","3656.1171875","3656.1171875","3656.1171875"
"18965.40645982","3656.1171875","3656.1171875","3656.1171875"
"18975.406293862","3656.1171875","3656.1171875","3656.1171875"
"18985.407083889","3656.1171875","3656.1171875","3656.1171875"
"18995.406915515","3656.1171875","3656.1171875","3656.1171875"
"19005.406280695","3656.1171875","3656.1171875","3656.1171875"
"19015.406830019","3656.1171875","3656.1171875","3656.1171875"
"19025.407096845","3656.1171875","3656.1171875","3656.1171875"
"19035.406576957","3656.1171875","3656.1171875","3656.1171875"
"19045.406710404","3656.1171875","3656.1171875","3656.1171875"
"19055.407009731","3656.1171875","3656.1171875","3656.1171875"
"19065.407115122","3656.1171875","3656.1171875","3656.1171875"
"19075.406464481","3656.1171875","3656.1171875","3656.1171875"
"19085.406988802","3656.1171875","3656.1171875","3656.1171875"
"19095.407133057","3656.1171875","3656.1171875","3656.1171875"
"19105.407005532","3656.1171875","3656.1171875","3656.1171875"
"19115.406745946","3656.1171875","3656.1171875","3656.1171875"
"19125.407040877","3656.1171875","3656.1171875","3656.1171875"
"19135.406963409","3656.1171875","3656.1171875","3656.1171875"
"19145.406861686","3656.1171875","3656.1171875","3656.1171875"
"19155.407272141","3656.1171875","3656.1171875","3656.1171875"
"19165.406943566","3656.1171875","3656.1171875","3656.1171875"
"19175.407247155","3656.1171875","3656.1171875","3656.1171875"
"19185.406980652","3656.1171875","3656.1171875","3656.1171875"
"19195.407127823","3656.1171875","3656.1171875","3656.1171875"
"19205.406326954","3656.1171875","3656.1171875","3656.1171875"
"19215.406405596","3656.1171875","3656.1171875","3656.1171875"
"19225.406933444","3656.1171875","3656.1171875","3656.1171875"
"19235.40623533","3656.1171875","3656.1171875","3656.1171875"
"19245.407039693","3656.1171875","3656.1171875","3656.1171875"
"19255.407258749","3656.1171875","3656.1171875","3656.1171875"
"19265.406418327","3656.1171875","3656.1171875","3656.1171875"
"19275.406641977","3656.1171875","3656.1171875","3656.1171875"
"19285.406823938","3656.1171875","3656.1171875","3656.1171875"
"19295.406641663","3656.1171875","3656.1171875","3656.1171875"
"19305.406538055","3656.1171875","3656.1171875","3656.1171875"
"19315.407132386","3656.1171875","3656.1171875","3656.1171875"
"19325.40670266","3656.1171875","3656.1171875","3656.1171875"
"19335.407025691","3656.1171875","3656.1171875","3656.1171875"
"19345.406989213","3656.1171875","3656.1171875","3656.1171875"
"19355.40677923","3656.1171875","3656.1171875","3656.1171875"
"19365.406932735","3656.1171875","3656.1171875","3656.1171875"
"19375.406982348","3656.1171875","3656.1171875","3656.1171875"
"19385.407708848","3656.1171875","3656.1171875","3656.1171875"
"19395.406558955","3656.1171875","3656.1171875","3656.1171875"
"19405.406821672","3656.1171875","3656.1171875","3656.1171875"
"19415.406187885","3656.1171875","3656.1171875","3656.1171875"
"19425.406986635","3656.1171875","3656.1171875","3656.1171875"
"19435.407299385","3656.1171875","3656.1171875","3656.1171875"
"19445.406771609","3656.1171875","3656.1171875","3656.1171875"
"19455.406779724","3656.1171875","3656.1171875","3656.1171875"
"19465.406622457","3656.1171875","3656.1171875","3656.1171875"
"19475.406810317","3656.1171875","3656.1171875","3656.1171875"
"19485.406679826","3656.1171875","3656.1171875","3656.1171875"
"19495.407407349","3656.1171875","3656.1171875","3656.1171875"
"19505.407031653","3656.1171875","3656.1171875","3656.1171875"
"19515.406726705","3656.1171875","3656.1171875","3656.1171875"
"19525.407275414","3656.1171875","3656.1171875","3656.1171875"
"19535.407389174","3656.1171875","3656.1171875","3656.1171875"
"19545.406890835","3656.1171875","3656.1171875","3656.1171875"
"19555.407407947","3656.1171875","3656.1171875","3656.1171875"
"19565.406903536","3656.1171875","3656.1171875","3656.1171875"
"19575.40685194","3656.1171875","3656.1171875","3656.1171875"
"19585.407077515","3656.1171875","3656.1171875","3656.1171875"
"19595.407288465","3656.1171875","3656.1171875","3656.1171875"
"19605.40691153","3656.1171875","3656.1171875","3656.1171875"
"19615.406845367","3656.1171875","3656.1171875","3656.1171875"
"19625.407210942","3656.1171875","3656.1171875","3656.1171875"
"19635.406810854","3656.1171875","3656.1171875","3656.1171875"
"19645.407627921","3656.1171875","3656.1171875","3656.1171875"
"19655.406183533","3656.1171875","3656.1171875","3656.1171875"
"19665.406709029","3656.1171875","3656.1171875","3656.1171875"
"19675.406456698","3656.1171875","3656.1171875","3656.1171875"
"19685.406970998","3656.1171875","3656.1171875","3656.1171875"
"19695.407121734","3656.1171875","3656.1171875","3656.1171875"
"19705.407368434","3656.1171875","3656.1171875","3656.1171875"
"19715.406958589","3656.1171875","3656.1171875","3656.1171875"
"19725.406673983","3656.1171875","3656.1171875","3656.1171875"
"19735.406753219","3656.1171875","3656.1171875","3656.1171875"
"19745.406690819","3656.1171875","3656.1171875","3656.1171875"
"19755.406622999","3656.1171875","3656.1171875","3656.1171875"
"19765.407035045","3656.1171875","3656.1171875","3656.1171875"
"19775.407202559","3656.1171875","3656.1171875","3656.1171875"
"19785.406656473","3656.1171875","3656.1171875","3656.1171875"
"19795.407163275","3656.1171875","3656.1171875","3656.1171875"
"19805.407054935","3656.1171875","3656.1171875","3656.1171875"
"19815.407040392","3656.1171875","3656.1171875","3656.1171875"
"19825.406996161","3656.1171875","3656.1171875","3656.1171875"
"19835.406249285","3656.1171875","3656.1171875","3656.1171875"
"19845.406618634","3656.1171875","3656.1171875","3656.1171875"
"19855.406953737","3656.1171875","3656.1171875","3656.1171875"
"19865.406506646","3656.1171875","3656.1171875","3656.1171875"
"19875.406910079","3656.1171875","3656.1171875","3656.1171875"
"19885.406453029","3656.1171875","3656.1171875","3656.1171875"
"19895.407042319","3656.1171875","3656.1171875","3656.1171875"
"19905.407487155","3656.1171875","3656.1171875","3656.1171875"
"19915.407138793","3656.1171875","3656.1171875","3656.1171875"
"19925.40709696","3656.1171875","3656.1171875","3656.1171875"
"19935.406672389","3656.1171875","3656.1171875","3656.1171875"
"19945.406729689","3656.1171875","3656.1171875","3656.1171875"
"19955.406985755","3656.1171875","3656.1171875","3656.1171875"
"19965.407203381","3656.1171875","3656.1171875","3656.1171875"
"19975.406478349","3656.1171875","3656.1171875","3656.1171875"
"19985.406960163","3656.1171875","3656.1171875","3656.1171875"
"19995.406945892","3656.1171875","3656.1171875","3656.1171875"
"20005.40673685","3656.1171875","3656.1171875","3656.1171875"
"20015.406377298","3656.1171875","3656.1171875","3656.1171875"
"20025.406578612","3656.1171875","3656.1171875","3656.1171875"
"20035.406873436","3656.1171875","3656.1171875","3656.1171875"
"20045.406919833","3656.1171875","3656.1171875","3656.1171875"
"20055.407102441","3656.1171875","3656.1171875","3656.1171875"
"20065.406622354","3656.1171875","3656.1171875","3656.1171875"
"20075.406406158","3656.1171875","3656.1171875","3656.1171875"
"20085.407156328","3656.1171875","3656.1171875","3656.1171875"
"20095.406680044","3656.1171875","3656.1171875","3656.1171875"
"20105.407122137","3656.1171875","3656.1171875","3656.1171875"
"20115.406885055","3656.1171875","3656.1171875","3656.1171875"
"20125.40662757","3656.1171875","3656.1171875","3656.1171875"
"20135.407114371","3656.1171875","3656.1171875","3656.1171875"
"20145.40621617","3656.1171875","3656.1171875","3656.1171875"
"20155.406427508","3656.1171875","3656.1171875","3656.1171875"
"20165.4069141","3656.1171875","3656.1171875","3656.1171875"
"20175.406235939","3656.1171875","3656.1171875","3656.1171875"
"20185.406884205","3656.1171875","3656.1171875","3656.1171875"
"20195.406435057","3656.1171875","3656.1171875","3656.1171875"
"20205.406151795","3656.1171875","3656.1171875","3656.1171875"
"20215.407097137","3656.1171875","3656.1171875","3656.1171875"
"20225.406774937","3656.1171875","3656.1171875","3656.1171875"
"20235.406863218","3656.1171875","3656.1171875","3656.1171875"
"20245.407170238","3656.1171875","3656.1171875","3656.1171875"
"20255.406857294","3656.1171875","3656.1171875","3656.1171875"
"20265.407162589","3656.1171875","3656.1171875","3656.1171875"
"20275.406459893","3656.1171875","3656.1171875","3656.1171875"
"20285.406523322","3656.1171875","3656.1171875","3656.1171875"
"20295.407316564","3656.1171875","3656.1171875","3656.1171875"
"20305.406157269","3656.1171875","3656.1171875","3656.1171875"
"20315.406695421","3656.1171875","3656.1171875","3656.1171875"
"20325.406449075","3656.1171875","3656.1171875","3656.1171875"
"20335.406174655","3656.1171875","3656.1171875","3656.1171875"
"20345.406518086","3656.1171875","3656.1171875","3656.1171875"
"20355.406809552","3656.1171875","3656.1171875","3656.1171875"
"20365.407603033","3656.1171875","3656.1171875","3656.1171875"
"20375.406419822","3656.1171875","3656.1171875","3656.1171875"
"20385.407184856","3656.1171875","3656.1171875","3656.1171875"
"20395.406483048","3656.1171875","3656.1171875","3656.1171875"
"20405.407269975","3656.1171875","3656.1171875","3656.1171875"
"20415.407188161","3656.1171875","3656.1171875","3656.1171875"
"20425.407102221","3656.1171875","3656.1171875","3656.1171875"
"20435.407045432","3656.1171875","3656.1171875","3656.1171875"
"20445.406272807","3656.1171875","3656.1171875","3656.1171875"
"20455.40612573","3656.1171875","3656.1171875","3656.1171875"
"20465.406371976","3656.1171875","3656.1171875","3656.1171875"
"20475.407274847","3656.1171875","3656.1171875","3656.1171875"
"20485.406179325","3656.1171875","3656.1171875","3656.1171875"
"20495.406991283","3656.2421875","3656.2421875","3656.2421875"
"20505.406489315","3656.2421875","3656.2421875","3656.2421875"
"20515.406501034","3656.2421875","3656.2421875","3656.2421875"
"20525.406926468","3656.2421875","3656.2421875","3656.2421875"
"20535.406358076","3656.2421875","3656.2421875","3656.2421875"
"20545.406550502","3656.2421875","3656.2421875","3656.2421875"
"20555.407087496","3656.2421875","3656.2421875","3656.2421875"
"20565.406624065","3656.2421875","3656.2421875","3656.2421875"
"20575.406942044","3656.2421875","3656.2421875","3656.2421875"
"20585.40631416","3656.2421875","3656.2421875","3656.2421875"
"20595.406782231","3656.2421875","3656.2421875","3656.2421875"
"20605.407306853","3656.2421875","3656.2421875","3656.2421875"
"20615.40673796","3656.2421875","3656.2421875","3656.2421875"
"20625.407515996","3656.2421875","3656.2421875","3656.2421875"
"20635.406829928","3656.2421875","3656.2421875","3656.2421875"
"20645.406459514","3656.2421875","3656.2421875","3656.2421875"
"20655.406373619","3656.2421875","3656.2421875","3656.2421875"
"20665.406969999","3656.2421875","3656.2421875","3656.2421875"
"20675.407456537","3656.2421875","3656.2421875","3656.2421875"
"20685.407014999","3656.2421875","3656.2421875","3656.2421875"
"20695.406451488","3656.2421875","3656.2421875","3656.2421875"
"20705.407023448","3656.2421875","3656.2421875","3656.2421875"
"20715.40629219","3656.2421875","3656.2421875","3656.2421875"
"20725.40690003","3656.2421875","3656.2421875","3656.2421875"
"20735.40685398","3656.2421875","3656.2421875","3656.2421875"
"20745.406957261","3656.2421875","3656.2421875","3656.2421875"
"20755.407128888","3656.2421875","3656.2421875","3656.2421875"
"20765.406389274","3656.2421875","3656.2421875","3656.2421875"
"20775.407195105","3656.2421875","3656.2421875","3656.2421875"
"20785.40700363","3656.2421875","3656.2421875","3656.2421875"
"20795.40691307","3656.2421875","3656.2421875","3656.2421875"
"20805.406535286","3656.2421875","3656.2421875","3656.2421875"
"20815.406356567","3656.2421875","3656.2421875","3656.2421875"
"20825.406943109","3656.2421875","3656.2421875","3656.2421875"
"20835.40641571","3656.2421875","3656.2421875","3656.2421875"
"20845.406266833","3656.2421875","3656.2421875","3656.2421875"
"20855.406864854","3656.2421875","3656.2421875","3656.2421875"
"20865.406487498","3656.2421875","3656.2421875","3656.2421875"
"20875.406736223","3656.2421875","3656.2421875","3656.2421875"
"20885.406551138","3656.2421875","3656.2421875","3656.2421875"
"20895.407317369","3656.2421875","3656.2421875","3656.2421875"
"20905.407001736","3656.2421875","3656.2421875","3656.2421875"
"20915.406724908","3656.2421875","3656.2421875","3656.2421875"
"20925.406717124","3656.2421875","3656.2421875","3656.2421875"
"20935.407716857","3656.2421875","3656.2421875","3656.2421875"
"20945.40653013","3656.2421875","3656.2421875","3656.2421875"
"20955.406323978","3656.2421875","3656.2421875","3656.2421875"
"20965.40627692","3656.2421875","3656.2421875","3656.2421875"
"20975.407341417","3656.2421875","3656.2421875","3656.2421875"
"20985.407343299","3656.2421875","3656.2421875","3656.2421875"
"20995.406664597","3656.2421875","3656.2421875","3656.2421875"
"21005.406611452","3656.2421875","3656.2421875","3656.2421875"
"21015.406583274","3656.2421875","3656.2421875","3656.2421875"
"21025.406901289","3656.2421875","3656.2421875","3656.2421875"
"21035.406735038","3656.2421875","3656.2421875","3656.2421875"
"21045.406409776","3656.2421875","3656.2421875","3656.2421875"
"21055.406271347","3656.2421875","3656.2421875","3656.2421875"
"21065.406809434","3656.2421875","3656.2421875","3656.2421875"
"21075.406563618","3656.2421875","3656.2421875","3656.2421875"
"21085.407088768","3656.2421875","3656.2421875","3656.2421875"
"21095.406308467","3656.2421875","3656.2421875","3656.2421875"
"21105.406498658","3656.2421875","3656.2421875","3656.2421875"
"21115.406135431","3656.2421875","3656.2421875","3656.2421875"
"21125.40700239","3656.2421875","3656.2421875","3656.2421875"
"21135.407121288","3656.2421875","3656.2421875","3656.2421875"
"21145.406738875","3656.2421875","3656.2421875","3656.2421875"
"21155.40712585","3656.2421875","3656.2421875","3656.2421875"
"21165.406547376","3656.2421875","3656.2421875","3656.2421875"
"21175.406571266","3656.2421875","3656.2421875","3656.2421875"
"21185.407054922","3656.2421875","3656.2421875","3656.2421875"
"21195.406419588","3656.2421875","3656.2421875","3656.2421875"
"21205.406864003","3656.2421875","3656.2421875","3656.2421875"
"21215.406845022","3656.2421875","3656.2421875","3656.2421875"
"21225.40703817","3656.2421875","3656.2421875","3656.2421875"
"21235.407243276","3656.2421875","3656.2421875","3656.2421875"
"21245.406741613","3656.2421875","3656.2421875","3656.2421875"
"21255.406244766","3656.2421875","3656.2421875","3656.2421875"
"21265.407084724","3656.2421875","3656.2421875","3656.2421875"
"21275.406765795","3656.2421875","3656.2421875","3656.2421875"
"21285.407117995","3656.2421875","3656.2421875","3656.2421875"
"21295.406622403","3656.2421875","3656.2421875","3656.2421875"
"21305.40654978","3656.2421875","3656.2421875","3656.2421875"
"21315.407138787","3656.2421875","3656.2421875","3656.2421875"
"21325.406746725","3656.2421875","3656.2421875","3656.2421875"
"21335.406371634","3656.2421875","3656.2421875","3656.2421875"
"21345.407053236","3656.2421875","3656.2421875","3656.2421875"
"21355.406420322","3656.2421875","3656.2421875","3656.2421875"
"21365.406642262","3656.2421875","3656.2421875","3656.2421875"
"21375.406366144","3656.2421875","3656.2421875","3656.2421875"
"21385.40743039","3656.2421875","3656.2421875","3656.2421875"
"21395.407025682","3656.2421875","3656.2421875","3656.2421875"
"21405.407105948","3656.2421875","3656.2421875","3656.2421875"
"21415.407554234","3656.2421875","3656.2421875","3656.2421875"
"21425.406843727","3656.2421875","3656.2421875","3656.2421875"
"21435.406855476","3656.2421875","3656.2421875","3656.2421875"
"21445.406575167","3656.2421875","3656.2421875","3656.2421875"
"21455.406969398","3656.2421875","3656.2421875","3656.2421875"
"21465.406833868","3656.2421875","3656.2421875","3656.2421875"
"21475.406848958","3656.2421875","3656.2421875","3656.2421875"
"21485.407386261","3656.2421875","3656.2421875","3656.2421875"
"21495.407176033","3656.2421875","3656.2421875","3656.2421875"
"21505.407005094","3656.2421875","3656.2421875","3656.2421875"
"21515.406993903","3656.2421875","3656.2421875","3656.2421875"
"21525.406509383","3656.2421875","3656.2421875","3656.2421875"
"21535.406367929","3656.2421875","3656.2421875","3656.2421875"
"21545.406904441","3656.2421875","3656.2421875","3656.2421875"
"21555.407228572","3656.2421875","3656.2421875","3656.2421875"
"21565.406516775","3656.2421875","3656.2421875","3656.2421875"
"21575.407035877","3656.2421875","3656.2421875","3656.2421875"
"21585.406278533","3656.2421875","3656.2421875","3656.2421875"
"21595.406707259","3656.2421875","3656.2421875","3656.2421875"
"21605.406958096","3656.2421875","3656.2421875","3656.2421875"
"21615.406467458","3656.2421875","3656.2421875","3656.2421875"
"21625.406876134","3656.2421875","3656.2421875","3656.2421875"
"21635.408257914","3656.2421875","3656.2421875","3656.2421875"
"21645.407013405","3656.2421875","3656.2421875","3656.2421875"
"21655.407350209","3656.2421875","3656.2421875","3656.2421875"
"21665.406667052","3656.2421875","3656.2421875","3656.2421875"
"21675.406764537","3656.2421875","3656.2421875","3656.2421875"
"21685.407102185","3656.2421875","3656.2421875","3656.2421875"
"21695.406873539","3656.2421875","3656.2421875","3656.2421875"
"21705.406823133","3656.2421875","3656.2421875","3656.2421875"
"21715.407088935","3656.2421875","3656.2421875","3656.2421875"
"21725.407218529","3656.2421875","3656.2421875","3656.2421875"
"21735.406641205","3656.2421875","3656.2421875","3656.2421875"
"21745.407400309","3656.2421875","3656.2421875","3656.2421875"
"21755.406520937","3656.2421875","3656.2421875","3656.2421875"
"21765.407675357","3656.2421875","3656.2421875","3656.2421875"
"21775.406595136","3656.2421875","3656.2421875","3656.2421875"
"21785.406615948","3656.2421875","3656.2421875","3656.2421875"
"21795.406835811","3656.2421875","3656.2421875","3656.2421875"
"21805.406924586","3656.2421875","3656.2421875","3656.2421875"
"21815.40762916","3656.2421875","3656.2421875","3656.2421875"
"21825.407026907","3656.2421875","3656.2421875","3656.2421875"
"21835.406882801","3656.2421875","3656.2421875","3656.2421875"
"21845.406807835","3656.2421875","3656.2421875","3656.2421875"
"21855.406470725","3656.2421875","3656.2421875","3656.2421875"
"21865.406965802","3656.2421875","3656.2421875","3656.2421875"
"21875.406532145","3656.2421875","3656.2421875","3656.2421875"
"21885.40648024","3656.2421875","3656.2421875","3656.2421875"
"21895.406708173","3656.2421875","3656.2421875","3656.2421875"
"21905.406585987","3656.2421875","3656.2421875","3656.2421875"
"21915.406843802","3656.2421875","3656.2421875","3656.2421875"
"21925.408123056","3656.2421875","3656.2421875","3656.2421875"
"21935.406739879","3656.2421875","3656.2421875","3656.2421875"
"21945.406367187","3656.2421875","3656.2421875","3656.2421875"
"21955.406449809","3656.2421875","3656.2421875","3656.2421875"
"21965.406791438","3656.2421875","3656.2421875","3656.2421875"
"21975.407222757","3656.2421875","3656.2421875","3656.2421875"
"21985.406810735","3656.2421875","3656.2421875","3656.2421875"
"21995.406430224","3656.2421875","3656.2421875","3656.2421875"
"22005.40671106","3656.2421875","3656.2421875","3656.2421875"
"22015.406842904","3656.2421875","3656.2421875","3656.2421875"
"22025.407709078","3656.2421875","3656.2421875","3656.2421875"
"22035.406419459","3656.2421875","3656.2421875","3656.2421875"
"22045.408035244","3656.2421875","3656.2421875","3656.2421875"
"22055.407247664","3656.2421875","3656.2421875","3656.2421875"
"22065.407139648","3656.2421875","3656.2421875","3656.2421875"
"22075.406377588","3656.2421875","3656.2421875","3656.2421875"
"22085.406974915","3656.2421875","3656.2421875","3656.2421875"
"22095.406904726","3656.2421875","3656.2421875","3656.2421875"
"22105.407139263","3656.2421875","3656.2421875","3656.2421875"
"22115.406978315","3656.2421875","3656.2421875","3656.2421875"
"22125.406963253","3656.2421875","3656.2421875","3656.2421875"
"22135.406510947","3656.2421875","3656.2421875","3656.2421875"
"22145.407009539","3656.2421875","3656.2421875","3656.2421875"
"22155.406600013","3656.2421875","3656.2421875","3656.2421875"
"22165.406921798","3656.2421875","3656.2421875","3656.2421875"
"22175.407112363","3656.2421875","3656.2421875","3656.2421875"
"22185.407525497","3656.2421875","3656.2421875","3656.2421875"
"22195.407023084","3656.2421875","3656.2421875","3656.2421875"
"22205.40668936","3656.2421875","3656.2421875","3656.2421875"
"22215.406319408","3656.2421875","3656.2421875","3656.2421875"
"22225.406316491","3656.2421875","3656.2421875","3656.2421875"
"22235.4072623","3656.2421875","3656.2421875","3656.2421875"
"22245.407076266","3656.2421875","3656.2421875","3656.2421875"
"22255.406524957","3656.2421875","3656.2421875","3656.2421875"
"22265.406276851","3656.2421875","3656.2421875","3656.2421875"
"22275.406120972","3656.2421875","3656.2421875","3656.2421875"
"22285.406278608","3656.2421875","3656.2421875","3656.2421875"
"22295.406993556","3656.2421875","3656.2421875","3656.2421875"
"22305.406706904","3656.2421875","3656.2421875","3656.2421875"
"22315.407189379","3656.2421875","3656.2421875","3656.2421875"
"22325.406273893","3656.2421875","3656.2421875","3656.2421875"
"22335.406549868","3656.2421875","3656.2421875","3656.2421875"
"22345.406436354","3656.2421875","3656.2421875","3656.2421875"
"22355.406427328","3656.2421875","3656.2421875","3656.2421875"
"22365.406350296","3656.2421875","3656.2421875","3656.2421875"
"22375.406525606","3656.2421875","3656.2421875","3656.2421875"
"22385.406948276","3656.2421875","3656.2421875","3656.2421875"
"22395.406584603","3656.2421875","3656.2421875","3656.2421875"
"22405.406401964","3656.2421875","3656.2421875","3656.2421875"
"22415.406574413","3656.2421875","3656.2421875","3656.2421875"
"22425.406391107","3656.2421875","3656.2421875","3656.2421875"
"22435.406725886","3656.2421875","3656.2421875","3656.2421875"
"22445.406974829","3656.2421875","3656.2421875","3656.2421875"
"22455.407108616","3656.2421875","3656.2421875","3656.2421875"
"22465.407265506","3656.2421875","3656.2421875","3656.2421875"
"22475.406447045","3656.2421875","3656.2421875","3656.2421875"
"22485.407096788","3656.2421875","3656.2421875","3656.2421875"
"22495.407278892","3656.2421875","3656.2421875","3656.2421875"
"22505.407281587","3776.0703125","3776.0703125","3776.0703125"
"22515.406265236","3776.0703125","3776.0703125","3776.0703125"
"22525.407244309","3776.0703125","3776.0703125","3776.0703125"
"22535.406269842","3776.0703125","3776.0703125","3776.0703125"
"22545.408843065","3776.0703125","3776.0703125","3776.0703125"
"22555.406195604","3776.0703125","3776.0703125","3776.0703125"
"22565.40696747","3776.0703125","3776.0703125","3776.0703125"
"22575.406757091","3776.0703125","3776.0703125","3776.0703125"
"22585.406851675","3776.0703125","3776.0703125","3776.0703125"
"22595.406617489","3776.0703125","3776.0703125","3776.0703125"
"22605.406821094","3776.0703125","3776.0703125","3776.0703125"
"22615.406627419","3776.0703125","3776.0703125","3776.0703125"
"22775.407219633","3770.6953125","3770.6953125","3770.6953125"
"22785.407702735","3782.2890625","3782.2890625","3782.2890625"
"22825.407197172","3775.2265625","3775.2265625","3775.2265625"
"22895.407312022","3944.73046875","3944.73046875","3944.73046875"
"23165.406356482","3884.49609375","3884.49609375","3884.49609375"
"23175.406584733","3783.78515625","3783.78515625","3783.78515625"
"23735.407291241","3795.7734375","3795.7734375","3795.7734375"
"23745.407218623","3921.63671875","3921.63671875","3921.63671875"
"23755.408488077","3921.5390625","3921.5390625","3921.5390625"
"23765.406973701","3932.66015625","3932.66015625","3932.66015625"
"23775.406922362","3985.53125","3985.53125","3985.53125"
"23785.406499595","5819.9765625","5819.9765625","5819.9765625"
"23795.406625798","7768.4765625","7768.4765625","7768.4765625"
"23805.406240806","9031.3515625","9031.3515625","9031.3515625"
"23815.407098795","3607.0390625","3607.0390625","3607.0390625"
"23825.406954069","3660.98046875","3660.98046875","3660.98046875"
"23835.407133818","3727.22265625","3727.22265625","3727.22265625"
"23845.406864891","3735.19140625","3735.19140625","3735.19140625"
"23855.40647717","3807.36328125","3807.36328125","3807.36328125"
"23865.407002466","3687.375","3687.375","3687.375"
"23875.406812005","5224.25390625","5224.25390625","5224.25390625"
"23885.406918558","7040.87890625","7040.87890625","7040.87890625"
"23895.406180929","8879.37890625","8879.37890625","8879.37890625"
"23905.406370385","8780.87890625","8780.87890625","8780.87890625"
"23915.406879607","7572.00390625","7572.00390625","7572.00390625"
"23925.406877299","7571.25390625","7571.25390625","7571.25390625"
"23935.406962901","7571.25390625","7571.25390625","7571.25390625"
"23945.406259085","7570.50390625","7570.50390625","7570.50390625"
"23955.406408154","7569.87890625","7569.87890625","7569.87890625"
"23965.407195651","7569.87890625","7569.87890625","7569.87890625"
"23975.4076564","7280.00390625","7280.00390625","7280.00390625"
"23985.40701917","5815.7265625","5815.7265625","5815.7265625"
"23995.410892369","5312.3515625","5312.3515625","5312.3515625"
"24005.407475138","4988.0390625","4988.0390625","4988.0390625"
"24015.407017274","4149.1640625","4149.1640625","4149.1640625"
"24025.406741581","4144.9453125","4144.9453125","4144.9453125"
"24035.406319877","3571.81640625","3571.81640625","3571.81640625"
"24185.406584365","3571.08203125","3571.08203125","3571.08203125"
"24195.406398581","4513.3125","4513.3125","4513.3125"
"24205.406889987","7955.3984375","7955.3984375","7955.3984375"
"24215.406688778","7955.3984375","7955.3984375","7955.3984375"
"24225.406342178","5717.97265625","5717.97265625","5717.97265625"
"24235.407013727","9427.13671875","9427.13671875","9427.13671875"
"24365.406263203","4660.67578125","4660.67578125","4660.67578125"
"24375.406392243","4660.67578125","4660.67578125","4660.67578125"
"24385.407121949","4660.67578125","4660.67578125","4660.67578125"
"24435.406434842","3452.68359375","3452.68359375","3452.68359375"
"24445.406835806","3324.33984375","3324.33984375","3324.33984375"
"24455.406710835","3284.83984375","3284.83984375","3284.83984375"
